ID,time_YYYYMMDDHH,lat,lon,mlcape,sbcape,mucape,mlcin,sbcin,mucin,mllcl,sblcl,shr01u,shr01v,shr03u,shr03v,shr06u,shr06v,srh01,srh03,scp
20090728-storm1,2009072905,34.952,-97.451,761.75,1037.5,2568.875,-258.129,-343.545,-8.659,1497.0,270.375,7.891,11.464,17.846,-2.184,22.055,-16.784,84.239,132.328,3.306
20090807-storm1,2009080723,44.434,-103.853,2320.875,3346.25,3346.25,-9.525,-0.011,0.002,859.375,1082.25,-1.62,1.197,28.539,26.122,42.911,42.884,19.09,165.246,9.515
20090807-storm1,2009080800,44.364,-103.193,2476.25,1470.75,2777.0,-8.728,-40.849,-5.614,1035.125,1627.5,-5.624,-5.9,17.887,18.483,35.08,39.01,-18.794,161.058,8.094
20090807-storm1,2009080801,44.284,-102.403,1315.25,586.0,2597.375,-116.758,-361.115,-4.613,1839.375,1601.875,3.19,4.564,19.256,28.119,41.957,39.939,31.732,126.584,6.444
20090807-storm1,2009080802,44.214,-102.033,1504.5,1632.5,1943.75,-97.348,-202.315,-23.989,1433.0,553.625,-0.985,-6.474,17.83,18.613,39.313,29.601,-50.373,34.8,1.433
20091029-storm1,2009102921,31.99,-94.432,1514.8125,2013.25,2052.5,0.0,-2.633,-1.999,533.5,222.25,17.813,35.254,24.577,41.857,32.559,36.64,275.732,315.537,13.006
20091029-storm1,2009102922,32.17,-94.312,1595.5,1189.0,2111.0,-11.434,-47.694,-4.587,680.125,175.0,5.67,36.633,23.346,42.415,32.537,42.391,355.472,427.359,18.338
20091029-storm1,2009102923,32.675,-94.012,1455.875,969.25,2110.5,-10.787,-51.295,-2.129,660.625,129.875,6.083,40.47,21.637,44.015,32.594,46.414,413.89,477.502,20.302
20091029-storm1,2009103000,32.675,-94.012,1166.6875,391.75,1945.75,-4.287,-105.283,-0.009,526.875,51.125,12.094,46.003,19.753,46.204,26.629,52.727,371.289,392.678,15.247
20100121-storm1,2010012121,34.891,-86.713,934.1875,1068.0625,1237.1875,-6.043,-0.556,-7.307,873.125,883.375,21.3,11.127,33.154,12.112,45.689,16.957,147.781,182.915,3.665
20100121-storm1,2010012122,35.066,-86.448,50.125,665.3125,665.3125,-39.021,-24.184,-24.209,1585.25,840.25,17.482,17.359,31.352,14.398,46.665,9.738,171.378,222.159,1.717
20100121-storm1,2010012123,35.201,-85.933,92.625,0.0,318.8125,-45.648,nan,-3.084,650.0,460.5,16.909,22.613,48.619,18.546,56.896,12.311,337.523,463.634,0.974
20100121-storm1,2010012200,35.266,-85.673,37.09375,0.0,342.9375,-151.528,nan,-7.432,575.125,348.625,15.699,23.634,43.393,11.267,59.473,4.095,449.394,589.25,0.459
20100424-storm1,2010042418,33.48,-89.065,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20100424-storm1,2010042419,33.515,-89.015,1546.5625,2008.125,2008.125,-17.076,-0.008,-0.003,554.5,421.5,37.032,44.79,55.418,33.891,54.711,31.805,875.416,940.169,37.713
20100424-storm1,2010042420,33.825,-88.215,824.5,1145.375,1555.0,-99.147,-50.384,-6.63,515.125,173.875,33.036,47.749,54.678,37.48,53.385,37.2,974.502,1049.887,32.052
20100424-storm1,2010042421,34.12,-87.78,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20100425-storm1,2010042523,35.715,-78.745,1872.75,1997.75,2479.75,-0.5,0.008,0.013,1004.0,1039.375,18.367,17.464,33.227,3.075,54.773,5.772,263.717,301.977,13.149
20100425-storm1,2010042600,35.85,-78.335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20100425-storm1,2010042601,35.93,-77.855,1365.5,1204.875,2150.75,-14.525,-51.398,-7.584,948.5,683.5,25.832,14.535,29.119,-3.0,53.419,7.181,343.901,344.431,14.593
20100425-storm1,2010042602,35.93,-77.855,1253.75,1406.25,1981.375,-17.902,-32.826,-5.579,903.375,568.375,33.18,9.868,28.483,0.453,54.476,6.206,371.059,347.914,14.782
20100503-storm1,2010050320,39.07,-91.425,758.375,1102.4375,1102.4375,-13.137,-0.002,-0.008,1181.75,1247.875,6.44,0.164,21.607,11.46,30.546,14.558,8.164,87.59,0.75
20100503-storm1,2010050321,39.04,-90.99,617.125,884.875,884.875,-8.216,0.001,-0.0,1612.125,1587.75,5.121,3.006,22.183,14.638,35.514,14.688,21.601,130.92,0.541
20100503-storm1,2010050322,39.04,-90.25,703.0625,869.0625,869.0625,-3.604,-0.006,-0.006,1715.875,1788.5,3.704,3.601,18.855,13.404,35.859,20.067,21.496,121.417,0.476
20100503-storm1,2010050323,39.025,-90.06,371.25,479.875,487.25,-54.682,-83.432,-52.526,1530.25,1228.5,7.084,4.875,23.501,18.511,47.586,26.099,30.277,147.753,0.665
20100510-storm1,2010051019,36.498,-98.907,1377.125,4154.0,4154.0,-105.511,0.004,0.001,1893.125,1249.875,28.989,12.121,35.078,18.854,66.157,32.464,209.783,236.431,14.422
20100510-storm1,2010051020,36.628,-98.502,3204.0,4195.625,4195.625,-7.15,-0.004,-0.012,1161.0,1203.5,19.154,18.544,49.909,18.785,79.544,29.007,278.343,363.024,26.069
20100510-storm1,2010051021,36.868,-97.757,2587.5,2827.625,3060.375,-153.976,-134.362,-112.942,826.875,643.875,25.141,26.652,54.04,25.269,81.793,35.98,482.417,568.314,35.267
20100510-storm1,2010051022,36.943,-97.502,2334.25,2954.5,2954.5,-27.082,-0.689,-0.681,697.75,857.75,20.755,34.888,60.378,25.15,78.795,33.711,608.034,756.205,42.811
20100510-storm2,2010051022,34.963,-98.183,4587.375,3891.25,5538.25,-24.05,-87.189,0.007,1378.25,1332.5,11.716,21.564,47.025,7.622,73.311,5.351,288.112,472.237,51.329
20100510-storm2,2010051023,34.998,-97.903,3599.375,2457.25,4250.125,-76.426,-203.428,-0.202,1472.75,1455.375,23.072,17.777,48.502,13.315,72.237,5.678,326.069,441.925,37.551
20100510-storm2,2010051100,35.018,-96.998,3258.875,2636.625,3619.0,-28.806,-84.091,-5.518,621.375,716.875,19.202,34.865,58.129,3.841,74.912,-2.149,597.62,835.264,59.942
20100510-storm2,2010051101,34.963,-96.798,2438.375,1662.625,2952.625,-102.193,-198.655,-31.979,828.5,672.125,26.077,44.077,62.143,3.951,75.103,-4.106,890.963,1146.889,65.05
20100512-storm1,2010051220,37.519,-98.291,3630.25,4335.0,4335.0,-1.049,-0.001,-0.009,690.625,763.25,3.549,6.564,21.467,11.565,38.44,37.164,40.959,44.698,9.241
20100512-storm1,2010051221,37.769,-97.981,1474.75,495.5,2697.75,-131.353,-343.906,-8.635,613.625,170.875,-5.159,28.524,18.424,37.593,30.963,67.061,257.614,277.741,12.304
20100512-storm1,2010051222,38.039,-97.501,597.25,86.0,2144.5,-165.831,-386.651,-0.977,421.5,142.625,-1.747,30.702,14.85,32.475,31.716,60.404,253.644,270.342,11.415
20100512-storm1,2010051223,38.279,-97.231,1308.375,669.625,1847.0,-71.061,-193.257,-4.544,512.5,164.75,1.671,34.356,9.898,29.504,23.868,43.701,261.492,258.412,10.551
20100526-storm1,2010052619,39.844,-104.841,1805.75,1997.5,1997.5,-5.53,-0.006,-0.003,1261.5,1491.375,4.791,9.355,21.684,17.713,39.886,11.002,56.582,157.948,3.259
20100526-storm1,2010052620,39.869,-104.736,1684.75,1730.75,1995.25,-3.797,-0.015,-7.336,1412.625,1696.5,3.676,1.572,21.559,5.599,40.037,-0.573,19.881,101.814,1.22
20100526-storm1,2010052621,40.014,-104.556,1422.5,1202.0,1915.625,-32.9,-42.914,-25.789,1614.125,1684.25,1.252,1.232,18.909,1.981,41.672,6.197,11.921,64.134,0.751
20100526-storm1,2010052622,40.029,-104.451,1245.625,1090.375,1755.125,-34.734,-77.975,-28.943,1789.25,1685.375,-1.781,10.166,20.749,6.448,41.799,12.654,66.599,120.214,2.11
20100526-storm1,2010052623,40.134,-104.296,1144.875,924.375,1511.5,-21.29,-52.796,-3.108,1717.25,1711.0,-2.091,11.148,27.495,3.596,45.415,4.241,89.464,228.929,3.014
20100526-storm1,2010052700,40.229,-104.126,860.25,1085.375,1264.875,-47.802,-19.78,-49.124,1616.75,1616.625,-6.019,14.37,28.328,0.414,43.921,-0.211,95.683,255.037,2.533
20100526-storm1,2010052701,40.264,-103.996,267.3125,1330.875,1330.875,-92.513,-50.418,-50.418,1682.25,1031.375,-0.636,13.372,32.365,4.347,47.852,-1.605,89.501,284.272,1.675
20100602-storm1,2010060220,33.336,-101.849,1939.625,2616.25,2616.25,-55.313,-18.318,-18.341,2161.25,2074.75,0.625,-0.679,7.806,1.662,15.741,3.832,-0.266,35.789,-0.0
20100602-storm1,2010060221,33.296,-101.884,3080.25,2711.25,4206.5,-7.617,-3.427,-0.209,1892.875,2112.875,2.176,3.338,12.68,7.87,21.768,6.805,17.946,75.501,3.633
20100602-storm1,2010060222,33.341,-101.939,2883.75,2016.125,3731.625,-40.568,-236.068,-29.411,1654.25,1197.625,-3.55,-2.623,9.148,-2.809,14.887,-2.252,-12.618,50.447,-0.0
20100605-storm1,2010060520,44.317,-70.965,1115.125,1048.5,1492.75,-7.298,-19.268,-15.08,857.625,773.25,10.732,3.245,28.707,-1.019,42.762,-3.359,62.277,124.616,2.959
20100605-storm1,2010060521,44.302,-70.75,1142.125,619.625,1631.75,-16.78,-77.889,-19.863,754.25,455.75,8.757,13.908,30.932,5.397,50.148,0.698,164.995,270.59,7.523
20100605-storm1,2010060522,44.047,-70.12,1255.75,252.75,2235.75,-58.559,-238.501,-53.845,1079.0,703.25,10.662,10.996,28.798,5.416,54.134,-1.615,144.243,208.295,7.505
20100605-storm1,2010060523,43.842,-69.525,970.625,0.0,2315.25,-98.214,nan,-54.933,971.375,291.625,22.67,4.399,37.946,2.326,55.518,-7.174,184.63,241.282,7.275
20100605-storm1,2010060600,43.842,-69.525,808.125,0.0,1741.5,-125.123,nan,-93.462,964.5,237.0,23.848,3.687,34.246,-3.104,58.756,-16.269,191.141,232.992,6.224
20100605-storm2,2010060601,41.357,-88.96,2506.25,2066.75,2817.5,-13.609,-56.419,-2.044,720.25,459.875,28.581,17.044,42.808,10.306,65.656,-10.736,307.92,362.421,18.544
20100605-storm2,2010060602,41.337,-88.54,2942.25,2093.25,3439.25,-6.516,-50.068,-0.109,596.125,465.75,35.385,9.838,49.655,0.611,65.689,-19.66,346.203,405.142,26.191
20100605-storm2,2010060603,41.312,-87.805,2434.625,1715.125,2730.875,-15.781,-69.881,-0.631,670.25,396.5,34.586,11.785,46.529,-7.153,51.79,-21.603,404.223,509.942,28.036
20100605-storm2,2010060604,41.327,-87.49,725.125,894.625,1390.75,-70.807,-52.074,-0.042,604.375,281.375,31.376,7.041,39.455,-4.704,48.018,-5.531,380.267,432.536,12.047
20100610-storm1,2010061022,39.406,-104.892,2622.125,3071.125,3402.125,-2.104,0.01,-0.853,1674.0,1644.625,-1.392,7.814,17.846,18.705,38.272,14.075,41.614,195.081,7.673
20100610-storm1,2010061023,39.446,-104.802,1827.125,1600.0,2593.625,-21.993,-0.002,-3.721,1995.625,2330.75,-0.614,10.014,18.774,20.139,32.749,19.046,66.949,206.239,6.271
20100610-storm1,2010061100,39.576,-104.402,1803.25,2248.375,2248.375,-41.877,-6.863,-6.889,1540.5,1565.125,2.185,4.527,19.229,32.85,32.658,31.069,26.875,207.186,5.686
20100610-storm1,2010061101,39.661,-103.977,1483.125,1738.875,1738.875,-124.341,-139.674,-139.674,1606.625,1327.75,0.906,3.196,13.219,34.297,31.964,31.0,20.638,235.583,5.483
20100610-storm1,2010061102,39.696,-103.767,1590.875,1604.75,1905.5,-170.201,-220.784,-163.574,1339.875,906.375,3.908,16.984,14.953,37.312,30.034,30.681,142.739,237.139,7.806
20100611-storm1,2010061120,39.693,-105.547,928.25,1694.125,1694.125,-3.463,0.013,0.011,978.125,1072.25,-4.718,5.54,29.567,28.227,35.8,45.462,66.762,217.332,2.271
20100611-storm1,2010061121,39.788,-105.507,849.5,1242.5,1527.25,-0.911,0.011,-1.554,860.875,872.375,-7.564,3.899,20.002,24.058,33.302,40.301,54.646,224.826,2.417
20100611-storm1,2010061122,39.878,-105.002,1314.875,407.75,1715.875,-8.02,-67.404,-14.711,1163.625,1352.25,-7.852,-1.68,0.122,21.249,31.37,38.956,11.817,194.371,3.616
20100611-storm1,2010061123,40.063,-104.357,1452.5,1229.375,1685.5,-22.907,-98.454,-11.295,1409.625,1118.875,-10.751,15.121,16.515,27.649,35.259,44.473,133.389,225.75,6.215
20100611-storm1,2010061200,40.258,-103.852,1613.125,1179.25,1868.75,-23.363,-99.492,-19.677,916.75,664.875,-11.706,14.006,17.414,23.888,30.838,40.04,160.764,333.215,10.389
20100611-storm1,2010061201,40.258,-103.852,885.25,591.25,1214.875,-42.186,-92.308,-0.015,717.0,403.625,-17.711,13.126,11.132,35.56,27.407,50.474,200.564,485.429,9.152
20100617-storm1,2010061720,47.597,-97.303,2241.375,3148.75,3148.75,-4.978,0.011,-0.001,972.875,880.25,7.317,23.915,25.749,21.475,46.617,42.052,244.116,295.566,19.083
20100617-storm1,2010061721,47.747,-97.258,2078.25,2299.375,2480.75,-29.05,-58.828,-25.609,1008.125,546.375,3.741,33.457,21.009,25.915,38.094,48.637,298.953,330.286,16.387
20100617-storm1,2010061722,48.097,-97.148,1245.5,1682.625,1682.625,-52.852,-82.49,-82.48,1189.625,526.875,3.255,47.893,16.979,35.755,30.374,47.354,552.423,598.785,20.131
20100617-storm1,2010061723,48.097,-97.148,1728.375,1161.75,2391.25,-42.973,-143.845,-3.376,1067.875,514.375,28.292,36.324,27.283,32.063,24.7,41.525,512.896,517.923,25.907
20100620-storm1,2010062021,45.872,-108.914,1372.25,2170.75,2170.75,-6.287,-0.008,-0.008,1481.0,1414.125,-9.33,8.208,9.424,24.855,16.685,24.381,53.316,177.346,2.349
20100620-storm1,2010062022,45.842,-108.904,1277.625,1975.0,1975.0,-14.62,-0.542,-0.542,1479.875,1292.625,-8.84,6.809,6.714,22.625,16.475,29.762,39.157,129.59,3.7
20100620-storm1,2010062023,45.842,-108.904,1268.375,1485.75,1950.0,-22.94,-69.813,-23.219,1047.0,280.75,-13.461,4.143,-0.638,17.181,14.872,28.375,37.449,121.188,3.51
20100621-storm1,2010062119,47.798,-98.15,526.375,1079.25,1079.25,-10.258,-13.128,-13.136,1074.75,752.125,10.701,7.742,21.812,4.731,29.876,-2.204,70.497,123.848,1.328
20100621-storm1,2010062120,47.793,-98.005,733.75,987.5,987.5,-22.389,-53.849,-53.831,1025.25,548.125,15.239,6.946,21.793,10.455,33.343,-1.287,87.81,118.855,1.432
20100621-storm1,2010062121,47.758,-97.695,641.875,1242.5,1242.5,-40.183,-76.473,-76.452,1316.5,531.75,13.321,5.931,22.586,14.455,32.974,-3.749,72.81,118.254,1.527
20100621-storm1,2010062122,47.758,-97.695,228.25,1056.5,1056.5,-105.725,-52.13,-52.13,1323.75,563.625,14.816,6.391,29.308,14.071,30.131,3.272,77.654,170.977,1.147
20100622-storm1,2010062223,42.106,-76.924,297.5,1489.75,1489.75,-9.559,-10.74,-10.75,1184.375,584.125,16.632,6.159,27.592,-7.337,31.973,-26.73,159.746,235.106,2.958
20100622-storm1,2010062300,42.061,-76.714,282.75,1222.75,1222.75,-26.081,-34.434,-34.426,1182.0,316.125,20.129,9.22,29.656,-6.199,35.469,-25.795,253.129,333.108,6.119
20100622-storm1,2010062301,42.011,-76.204,974.875,816.0,1244.625,-23.195,-65.057,-7.995,865.875,332.25,26.562,7.869,25.296,-7.332,35.753,-27.671,321.962,357.529,8.303
20100622-storm1,2010062302,41.981,-76.164,1529.375,900.125,1879.375,-17.622,-77.609,-23.117,647.625,239.0,31.027,-0.888,26.923,-8.617,34.269,-23.927,333.152,351.524,13.538
20100625-storm1,2010062520,46.874,-101.434,3567.5,4502.5,4502.5,-26.951,-16.722,-16.722,1158.75,823.0,6.165,5.65,24.653,-4.586,46.285,3.991,54.024,107.231,5.385
20100625-storm1,2010062521,46.914,-101.319,4188.0,4272.75,4912.5,-18.136,-22.267,-4.089,933.75,826.5,10.101,10.767,26.821,-0.58,47.562,5.089,95.392,152.913,10.978
20100625-storm1,2010062522,46.654,-100.834,3346.75,2524.5,4009.875,-17.957,-102.599,-7.191,863.75,295.0,6.007,19.168,26.122,8.571,46.812,14.298,168.319,240.813,16.493
20100625-storm1,2010062523,46.434,-100.289,2835.875,2925.125,2978.625,-27.193,-107.358,-44.407,1294.75,674.625,3.688,7.431,25.568,0.242,51.082,6.343,73.954,164.966,7.314
20100625-storm1,2010062600,46.384,-100.194,2360.5,3239.625,3239.625,-37.624,-105.255,-105.255,1479.25,595.0,5.131,3.969,24.604,-6.275,52.868,1.306,53.234,117.349,4.982
20100625-storm2,2010062522,42.115,-100.364,5455.75,4854.875,6339.75,-5.161,-0.583,-9.269,1860.5,2077.75,6.21,3.151,13.651,-4.128,27.359,-10.227,42.467,75.032,7.344
20100625-storm2,2010062523,42.095,-100.334,4565.25,4888.375,5324.375,-27.912,-87.764,-21.641,1900.0,1597.625,5.895,9.394,14.777,1.207,32.523,-8.167,54.001,85.263,8.068
20100625-storm2,2010062600,42.045,-100.374,4121.625,4799.0,4799.0,-61.249,-174.693,-174.693,1798.0,1047.375,9.771,20.453,20.45,13.522,36.036,1.968,130.804,181.224,16.856
20100625-storm3,2010062523,46.761,-101.688,3281.125,4372.75,4372.75,-34.396,-31.827,-31.829,1118.625,602.625,11.691,9.979,30.664,0.73,51.176,6.462,105.298,161.013,9.813
20100625-storm3,2010062600,46.646,-101.363,2091.75,2748.375,3559.0,-71.937,-117.943,-65.224,1356.375,559.25,13.618,2.63,30.51,-4.451,54.734,-1.354,73.679,119.646,4.582
20100625-storm3,2010062601,46.406,-100.733,1445.75,3332.875,3333.0,-75.811,-102.873,-102.874,1776.875,555.5,7.625,11.74,36.662,-0.943,52.281,5.093,145.763,229.688,11.348
20100625-storm3,2010062602,46.241,-100.308,901.5,3438.875,3439.0,-49.061,-57.317,-57.334,2122.0,980.125,6.222,8.152,37.744,-10.964,48.471,-6.681,95.953,172.531,2.534
20100625-storm4,2010062523,41.861,-100.751,5734.625,5092.5,6274.875,-27.24,-107.733,-23.126,1613.25,1464.75,6.928,12.6,17.238,9.464,37.201,1.128,64.266,108.076,12.192
20100625-storm4,2010062600,41.831,-100.841,4715.125,5005.375,5148.875,-54.687,-140.38,-85.88,1635.875,1162.25,12.452,13.775,26.268,10.819,44.864,0.066,97.257,175.834,16.893
20100625-storm4,2010062601,41.701,-100.936,6053.125,5429.25,8016.5,-17.373,-74.748,-5.499,1400.25,1290.75,11.397,10.754,22.357,2.268,41.33,-3.223,75.919,122.094,11.208
20100625-storm4,2010062602,41.586,-101.046,6492.625,4518.625,8559.25,-24.561,-192.63,-8.974,1287.5,998.75,14.355,12.436,27.752,2.765,42.671,-0.716,118.485,191.063,30.344
20100625-storm4,2010062603,41.536,-101.076,5722.625,2951.125,7389.625,-51.157,-370.219,-19.707,1360.875,804.625,15.251,15.902,29.571,1.371,41.5,-0.439,185.127,252.917,33.008
20100630-storm1,2010063018,27.952,-97.529,1089.3125,2173.625,2173.625,-0.006,-0.058,-0.062,570.625,276.5,-27.357,-4.21,-25.897,11.006,-16.868,11.056,249.546,296.255,0.0
20100630-storm1,2010063019,27.877,-97.629,1273.1875,2340.375,2340.375,-1.286,-0.011,0.002,536.625,271.25,-29.098,-0.738,-26.892,12.295,-15.524,15.972,262.382,312.129,0.0
20100630-storm1,2010063020,27.737,-98.019,1482.6875,2706.875,2706.875,-0.007,-0.005,-0.015,540.0,339.75,-28.65,-3.108,-27.454,9.744,-11.905,10.431,252.0,296.145,-0.0
20100630-storm1,2010063021,27.737,-98.019,1591.875,2439.875,2552.125,0.006,-0.091,-1.247,532.125,280.375,-28.863,-5.383,-27.891,9.019,-11.762,12.353,238.11,297.219,0.0
20100717-storm1,2010071720,45.288,-94.351,2841.25,2620.125,3077.375,-83.991,-195.144,-58.851,1661.5,1306.5,4.1,13.698,32.422,-6.319,38.987,-23.927,83.664,502.239,31.008
20100717-storm1,2010071721,45.288,-94.351,2197.0,2682.125,2682.125,-30.404,-38.745,-38.738,1725.375,1488.625,7.01,16.584,32.798,3.42,48.413,-16.726,126.671,363.623,12.504
20100717-storm1,2010071722,45.043,-93.816,2184.75,1271.0,3028.75,-86.867,-250.501,-31.451,933.625,190.625,11.229,26.03,46.195,15.318,57.245,-10.514,306.269,649.609,26.898
20100717-storm1,2010071723,45.003,-93.676,2919.5,3056.625,3399.25,-94.552,-176.657,-136.635,1319.625,669.5,4.52,24.371,37.408,7.237,43.567,-18.614,213.418,503.042,20.566
20100717-storm2,2010071720,45.288,-94.351,2841.25,2620.125,3077.375,-83.991,-195.144,-58.851,1661.5,1306.5,4.1,13.698,32.422,-6.319,38.987,-23.927,83.664,502.239,31.008
20100717-storm2,2010071721,45.288,-94.351,2197.0,2682.125,2682.125,-30.404,-38.745,-38.738,1725.375,1488.625,7.01,16.584,32.798,3.42,48.413,-16.726,126.671,363.623,12.504
20100717-storm2,2010071722,45.048,-93.836,2184.75,1271.0,3028.75,-86.867,-250.501,-31.451,933.625,190.625,11.229,26.03,46.195,15.318,57.245,-10.514,306.269,649.609,26.898
20100717-storm2,2010071723,44.923,-93.711,2919.5,3056.625,3399.25,-94.552,-176.657,-136.635,1319.625,669.5,4.52,24.371,37.408,7.237,43.567,-18.614,213.418,503.042,20.566
20100722-storm1,2010072217,39.385,-86.755,1798.75,2540.0,2540.0,-0.755,-8.381,-8.377,836.0,545.125,10.7,1.546,18.639,4.115,21.024,-9.857,51.371,81.793,-0.0
20100722-storm1,2010072218,39.485,-86.38,2126.75,3266.25,3266.25,-0.376,0.021,-0.0,850.0,651.125,12.43,3.755,19.82,3.827,18.486,-5.095,60.266,94.606,0.0
20100722-storm1,2010072219,39.535,-85.98,2226.5,2472.625,2565.75,-6.899,-19.473,-7.753,924.625,696.25,10.125,6.913,16.207,4.368,19.683,-7.593,48.255,77.712,2.431
20100722-storm1,2010072220,39.53,-85.575,2773.375,1825.25,3058.125,-5.691,-55.013,-1.044,750.25,564.625,11.339,6.407,18.851,-0.298,21.279,-6.747,62.639,100.268,3.306
20100722-storm1,2010072221,39.53,-85.575,1763.125,1008.5,2514.875,-8.983,-90.963,-7.681,765.875,369.5,11.735,7.425,18.873,-1.168,21.688,-1.859,82.785,122.776,3.962
20100728-storm1,2010072900,48.673,-107.395,2315.375,1958.875,2475.0,-31.66,-76.439,-24.502,1206.875,1162.5,-0.927,8.86,35.349,-2.705,51.288,-10.755,82.737,286.56,10.574
20100728-storm1,2010072901,48.638,-107.355,2049.875,2217.25,2404.125,-42.594,-75.265,-63.515,1379.5,1095.875,-3.928,6.013,31.578,-8.14,48.771,-12.148,51.261,180.626,5.403
20100728-storm1,2010072902,48.403,-106.945,998.125,582.5,1331.375,-59.468,-184.225,-35.756,1595.75,1364.875,-7.682,12.873,32.127,-3.008,45.884,-10.058,100.054,334.559,6.257
20100728-storm1,2010072903,48.138,-106.595,416.125,0.0,678.125,-159.704,nan,-91.458,1783.875,993.0,-1.938,18.606,29.644,3.616,39.379,-5.088,171.855,394.775,4.695
20100728-storm1,2010072904,47.868,-106.185,1142.5,23.75,1630.5,-142.964,-513.73,-73.292,1568.25,959.375,3.042,17.276,27.036,-4.525,41.17,-6.379,180.095,349.773,8.178
20100728-storm1,2010072905,47.868,-106.185,1058.9375,39.5,1518.5,-188.046,-543.555,-107.648,1436.375,743.75,4.548,21.871,23.942,2.801,39.348,-0.895,247.636,371.313,6.925
20100802-storm1,2010080219,46.895,-101.189,1974.625,2505.25,2701.75,-1.612,-17.829,-0.801,1003.0,701.125,1.634,5.433,19.293,13.3,45.809,17.504,34.503,145.789,2.251
20100802-storm1,2010080220,46.865,-100.929,2330.5,2465.0,2587.5,-3.607,-3.624,-3.166,970.625,933.0,4.67,1.894,22.22,5.593,47.595,11.834,24.245,96.219,2.043
20100802-storm1,2010080221,46.79,-100.464,1846.75,492.0,2501.5,-40.39,-264.221,-4.557,921.875,642.25,8.851,16.275,22.045,14.598,45.933,23.42,145.765,173.935,5.536
20100802-storm1,2010080222,46.735,-99.939,1375.625,1079.5,2170.75,-35.248,-50.404,-1.748,1090.5,1137.5,9.306,14.306,20.142,12.506,40.5,21.119,118.545,138.582,4.356
20100802-storm1,2010080223,46.72,-99.834,1186.25,1008.75,1597.0,-44.616,-88.613,-19.023,1132.625,938.25,17.888,4.024,26.179,6.069,48.747,8.806,78.692,107.962,3.009
20100803-storm1,2010080402,41.373,-96.577,1470.875,2330.5,2330.5,-74.376,-11.558,-11.568,974.5,666.625,-0.798,8.091,28.093,14.155,35.572,14.556,69.108,195.491,6.175
20100803-storm1,2010080403,41.248,-96.147,1700.125,1588.0,2220.75,-74.942,-107.234,-52.399,825.0,592.625,-3.388,10.444,24.054,14.856,34.99,16.374,98.609,232.159,9.417
20100803-storm1,2010080404,41.183,-95.762,2036.125,1221.5,3459.5,-61.453,-168.215,-0.425,695.75,324.625,1.259,-2.896,22.557,10.589,30.143,11.968,-16.602,67.617,3.411
20100819-storm1,2010081921,43.337,-83.85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20100819-storm1,2010081922,43.257,-83.685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20100819-storm1,2010081923,42.857,-83.275,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20100819-storm1,2010082000,42.487,-82.79,365.125,986.75,986.75,-59.753,-78.459,-78.472,1713.375,1177.125,13.364,1.232,18.983,-13.337,35.201,-16.376,71.78,97.799,1.466
20100819-storm1,2010082001,42.487,-82.79,252.625,814.625,814.625,-62.771,-114.002,-114.002,1717.75,931.875,16.799,5.399,24.263,-13.884,31.929,-22.14,117.511,159.053,1.469
20100915-storm1,2010091523,36.596,-98.573,1934.5,1718.875,2292.75,-60.495,-0.526,-77.292,2422.875,2901.875,10.492,1.389,21.789,-14.152,28.241,-15.155,73.541,172.062,7.058
20100915-storm1,2010091600,36.416,-98.333,1591.875,2195.25,2378.25,-142.773,-186.857,-129.61,1871.5,1361.125,19.353,16.408,29.733,-25.345,32.21,-18.898,269.895,548.344,25.316
20100915-storm1,2010091601,36.306,-98.143,1825.75,2097.5,2222.0,-62.422,-180.106,-30.256,1566.375,772.375,14.994,19.271,19.777,-15.573,27.492,-13.386,203.321,345.024,12.646
20100915-storm2,2010091520,37.89,-98.226,3921.625,4000.125,4049.875,-0.861,0.005,-0.542,973.75,1039.25,9.088,17.457,38.114,2.657,46.104,-5.402,176.269,407.907,32.962
20100915-storm2,2010091521,37.855,-98.236,3710.0,3508.0,4152.625,-66.809,-70.752,-0.13,1078.0,1147.25,2.209,21.504,28.307,8.878,38.071,2.475,150.835,344.619,28.585
20100915-storm2,2010091522,37.755,-97.831,3182.0,2839.625,3383.25,-6.642,-35.425,-7.539,846.0,812.125,3.584,28.074,31.793,11.045,40.216,3.957,205.853,445.555,30.622
20100915-storm2,2010091523,37.6,-97.521,3066.5,3686.625,3686.625,-64.745,-28.995,-29.01,1144.25,1150.625,17.253,36.389,35.449,13.053,39.185,7.04,356.869,541.718,39.983
20100915-storm2,2010091600,37.495,-97.191,2075.0,1191.0,2206.5,-99.023,-304.951,-129.735,1098.625,618.5,17.908,31.281,38.428,4.081,39.499,-3.027,304.489,564.141,24.569
20100915-storm2,2010091601,37.365,-96.896,973.0,482.75,1424.0,-55.047,-217.106,-3.913,810.375,370.5,20.113,28.543,40.697,10.958,42.047,9.612,287.711,513.931,14.666
